name,url,picture,dietLabels,healthLabels,calories,fat,carbs,protein,ingredients,uri
colombian stewed flank,http://allrecipes.com/Recipe/Colombian-Stewed-Flank/Detail.aspx,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/colombian%20stewed%20flank.jpg,['Low-Carb'],"['Sugar-Conscious', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",233.1795821,13.3170784946,7.557531999999999,20.6359871828,"['flank steak', 'garlic', 'Spanish onion', 'salt', 'cumin', 'black pepper', 'corn oil', 'water', 'Roma tomatoes', 'beef bouillon']",http://www.edamam.com/ontologies/edamam.owl#recipe_dd5985aee6b730d1d7441ef1b84361e3
easy fried rice,http://www.food.com/recipe/easy-fried-rice-20643,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/easy%20fried%20rice.jpg,[],"['Sugar-Conscious', 'Pescatarian', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",455.1590632540774,30.187227445458554,37.09031671250507,9.461244042501088,"['cooked rice', 'oleo', 'onion', 'celery', 'carrots', 'frozen peas', 'eggs', 'soy sauce', 'pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_27c3e963911352a999c1e28dcc85f369
minced chicken in lettuce cups,http://www.kawalingpinoy.com/minced-chicken-in-lettuce-wraps/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/minced%20chicken%20in%20lettuce%20cups.jpg,[],"['Sugar-Conscious', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Kosher']",344.99239294816965,17.772146232796107,25.112984829203107,20.80388190914033,"['shitake mushroom', 'vermicelli noodle', 'oil', 'chicken', 'soy sauce', 'cooking wine', 'cornstarch', 'hoisin sauce', 'rice vinegar', 'garlic', 'ginger', 'water chestnut', 'green onion', 'butter lettuce']",http://www.edamam.com/ontologies/edamam.owl#recipe_48ad96170db6155ee266744b5cff263f
korean beef bowl,http://www.thehooteats.com/2013/11/11/korean-beef-bowl/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/korean%20beef%20bowl.jpg,['Balanced'],"['Kidney-Friendly', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",465.88550173780305,21.249132438889347,47.676373611116574,19.58229948580083,"['rice', 'maple syrup', 'soy sauce', 'toasted sesame oil', 'red pepper flakes', 'ginger', 'ground beef', 'garlic', 'green onions', 'orange peppers']",http://www.edamam.com/ontologies/edamam.owl#recipe_9826eca54dcf3bdd0158eaefbdd96231
chinese fried rice with beef,http://www.bigoven.com/recipe/Chinese-Fried-Rice-with-Beef/171743,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chinese%20fried%20rice%20with%20beef.jpg,[],"['Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",554.4988805553962,14.170263111110959,79.33486738884831,27.995867333332967,"['cooked white rice', 'meat', 'onion', 'fresh ginger', 'garlic', 'scallion', 'celery', 'red bell pepper', 'carrots', 'soybean sprouts', 'eggs', 'sesame oil', 'soy sauce', 'pepper', 'salt', 'sugar']",http://www.edamam.com/ontologies/edamam.owl#recipe_953a9170e916242618b7494072cabae1
couscous chickpea salad with ginger lime dressing,http://www.food.com/recipe/couscous-chickpea-salad-with-ginger-lime-dressing-434302,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/couscous%20chickpea%20salad%20with%20ginger%20lime%20dressing.jpg,['High-Fiber'],"['Vegan', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",421.2058284789584,7.094236384077083,77.49561560286043,14.095819278968753,"['water', 'cucumber', 'couscous', 'raisins', 'turmeric', 'tomatoes', 'onion', 'mint', 'can chickpeas', 'lime juice', 'olive oil', 'ginger', 'cumin', 'sugar', 'salt', 'pepper', 'garlic']",http://www.edamam.com/ontologies/edamam.owl#recipe_9e272136d0a8a72ba4d22ab98098ee96
soynut butter noodles,http://cookingchatfood.com/2015/06/soynut-butter-noodles.html/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/soynut%20butter%20noodles.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",612.8774205713396,37.95350005138334,58.59053806843217,10.021276757199999,"['butter', 'water', 'garlic', 'salt', 'soy sauce', 'sugar', 'rice vinegar', 'red bell pepper', 'cucumber', 'scallion', 'linguine']",http://www.edamam.com/ontologies/edamam.owl#recipe_f35289fb39f6ccc453c83cb775dd9a4a
nutty butternut squash,https://recipes.sparkpeople.com/recipe-detail.asp?recipe=3439392,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/nutty%20butternut%20squash.jpg,[],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Paleo', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",242.24034781750007,12.612757989775002,29.684292384825007,6.3642434379249995,"['Butternut Squash', 'Almonds', 'Cashews', 'Maple Syrup', 'Coconut', 'Cardamom', 'Cinnamon', 'Ginger', 'Egg', 'Chestnuts', 'salt', 'water']",http://www.edamam.com/ontologies/edamam.owl#recipe_cd334e5b41dac239b741556f21ccd2ca
roasted red pepper tart,https://www.homemadebyyou.co.uk/recipes/main-courses/roasted-red-pepper-tart,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20red%20pepper%20tart.jpg,[],"['Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",608.7156,42.866887999999996,42.91154000000001,13.552755999999999,"['red peppers', 'red onions', 'olive oil', 'puff pastry', 'egg', ""goats' cheese"", 'fresh thyme']",http://www.edamam.com/ontologies/edamam.owl#recipe_42eae462431ff4b10460b21ccd0ffdfd
pressure cooker black beans,https://www.allrecipes.com/recipe/235827/pressure-cooker-black-beans/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/pressure%20cooker%20black%20beans.jpg,"['High-Fiber', 'Low-Fat']","['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",346.2899963400001,4.0438023308,59.26316038640001,19.950950384000002,"['water', 'black beans', 'onion', 'cilantro', 'olive oil', 'salt', 'balsamic vinegar']",http://www.edamam.com/ontologies/edamam.owl#recipe_674f9682086b263986f10d47033f5a55
panini with roasted beet and tarragon spread,https://www.justapinch.com/recipes/bread/flatbread/panini-with-roasted-beet-and-tarragon-spread.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/panini%20with%20roasted%20beet%20and%20tarragon%20spread.jpg,[],"['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",250.45912035682016,14.409772350053686,20.341263840238703,10.855774849302431,"['bread', 'beet', 'vegetable oil', 'sea salt', 'goat cheese', 'lemon juice', 'tarragon', 'lemon', 'honey', 'black pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_b59136007221dad3a523e74053e6a115
couscous salad with turkey and arugula,https://deliciousrestaurantrecipes.blogspot.com/2016/12/couscous-salad-with-turkey-and-arugula.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/couscous%20salad%20with%20turkey%20and%20arugula.jpg,[],"['Sugar-Conscious', 'Mediterranean', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",630.6721271566666,27.158398102399996,48.27468166666667,47.5553138166,"['water', 'salt', 'couscous', 'raisins', 'walnuts', 'lemon juice', 'black pepper', 'olive oil', 'carrots', 'cooked turkey', 'arugula']",http://www.edamam.com/ontologies/edamam.owl#recipe_20fe8c10880a51ef19ff90c17fb53c8f
japanese noodles with shimeji mushroom,http://steamykitchen.com/3169-japanese-noodles-with-shimeji-mushroom.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/japanese%20noodles%20with%20shimeji%20mushroom.jpg,[],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",361.92653190564016,23.68052683621389,31.01542383380996,7.61479437215292,"['noodles', 'olive oil', 'garlic', 'mushrooms', 'soy sauce', 'miso paste', 'salt', 'pepper', 'parsley']",http://www.edamam.com/ontologies/edamam.owl#recipe_15ad84aee436c9094d095c54803fbd92
chickpea and zucchini pasta saute,https://tastykitchen.com/recipes/main-courses/chickpea-and-zucchini-pasta-saute/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chickpea%20and%20zucchini%20pasta%20saute.jpg,"['High-Fiber', 'Low-Fat']","['Vegetarian', 'Pescatarian', 'Mediterranean', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",542.3374635398925,8.801715176148265,94.42198659827204,21.977638228346354,"['Oil', 'Onion', 'Baby Carrots', 'Garlic', 'Zucchini', 'Oregano', 'can Chickpeas', 'can Diced Tomatoes', 'Pasta', 'Parmesan Cheese']",http://www.edamam.com/ontologies/edamam.owl#recipe_3635be0055895e0511d193828b6d9264
egg and tomato gratin,http://www.recipezaar.com/Egg-and-Tomato-Gratin-279331,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/egg%20and%20tomato%20gratin.jpg,['Low-Carb'],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",246.39608636000003,16.301045661875,11.880028666825002,13.881031451525,"['olive oil', 'tomatoes', 'salt', 'onions', 'eggs', 'dried thyme', 'garlic', 'black pepper', 'swiss cheese']",http://www.edamam.com/ontologies/edamam.owl#recipe_87d64e37d404aa39a9d46761ae470b05
braised turkey legs,https://www.epicurious.com/recipes/food/views/braised-turkey-legs-51198500,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/braised%20turkey%20legs.jpg,[],"['Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Kosher']",595.3102538313121,24.640336551356295,26.73215000000177,56.41392354798933,"['turkey drumsticks', 'turkey thighs', 'Kosher salt', 'vegetable oil', 'onion', 'leeks', 'celery', 'garlic', 'dry white wine', 'parsley', 'parsley', 'thyme', 'sage', 'low-sodium chicken broth', 'carrots', 'chives']",http://www.edamam.com/ontologies/edamam.owl#recipe_97703c69a760807bea4771aa6ad32367
chilli chicken,https://www.lekhafoods.com/en/chicken-recipes/chilli-chicken,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chilli%20chicken.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Paleo', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",328.05339928646964,24.455805186252217,7.360164,20.114244,"['Chicken', 'Green chilli', 'chilli sauce', 'Ground ginger', 'Vinegar', 'Salt', 'Sesame Oil']",http://www.edamam.com/ontologies/edamam.owl#recipe_603384f2a6600ecac057d9df8ef38f5c
summer vegetable stew with wheat berries,http://www.cookstr.com/recipes/summer-vegetable-stew-with-wheat-berries,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/summer%20vegetable%20stew%20with%20wheat%20berries.jpg,[],"['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Kosher']",221.86438359684902,11.665778736489301,23.320315717142247,4.73214406778645,"['extra virgin olive oil', 'oil', 'leek', 'Salt', 'black pepper', 'wax beans', 'summer squash', 'white wine', 'cooked wheat berries', 'tomatoes', 'fresh basil']",http://www.edamam.com/ontologies/edamam.owl#recipe_df321f32772d3ce3ae549d30c23ef365
non deep fried general tao chicken,https://www.recipebinder.co.uk/recipe-19853.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/non%20deep%20fried%20general%20tao%20chicken.jpg,[],"['Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",598.0122487111238,13.862369815377914,72.55513627778058,43.80198124444505,"['brown sugar', 'hoisin sauce', 'white vinegar', 'ketchup', 'soy sauce', 'water', 'starch', 'chicken breasts', 'bell pepper', 'white onion', 'sesame oil', 'green onions', 'ginger powder', 'hot pepper', 'pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_dc8979b1606fc52709376922f7bbab62
ravioli with garlic basil oil,https://tastykitchen.com/recipes/main-courses/ravioli-with-garlic-basil-oil/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/ravioli%20with%20garlic%20basil%20oil.jpg,['Balanced'],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",630.2246845394127,28.549487391329073,69.18610801391125,24.90547923424886,"['Cheese Ravioli', 'Olive Oil', 'Garlic', 'Basil', 'Parmesan Cheese', 'Red Pepper Flakes', 'Black Pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_a43523edb864620c02b764f07ee37a7b
soba noodles with ginger chicken meatballs and scallions,http://www.biggirlssmallkitchen.com/2011/01/recipe-flash-soba-noodles-with-ginger-chicken-meatballs-and-scallions.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/soba%20noodles%20with%20ginger%20chicken%20meatballs%20and%20scallions.jpg,['Low-Fat'],"['Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",609.010622173287,9.105477098132898,95.72606320092304,42.33459140146562,"['meat', 'shallots', 'garlic', 'knob of ginger', 'scallions', 'breadcrumbs', 'egg', 'ketchup', 'salt', 'shallot', 'scallions', 'minced ginger', 'garlic', 'chicken stock', 'soy sauce', 'buckwheat soba noodles']",http://www.edamam.com/ontologies/edamam.owl#recipe_f95cb17f3893500795455453853db0b2
gun smoke chili,https://tastykitchen.com/recipes/soups/gun-smoke-chili/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/gun%20smoke%20chili.jpg,['High-Fiber'],"['Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",831.9790897982815,40.21510452081268,66.47983564788953,54.311479649665955,"['Ground Beef', 'Green Pepper', 'Red Pepper', 'Onion', 'Celery', 'Garlic', 'Chili Powder', 'Salt', 'Cumin', 'Green Chilies', 'Tomatoes', 'Green Chilies', 'Tomato Sauce', 'Kidney Beans', 'Chili Beans', 'Diced Tomatoes', 'Beef Broth', 'Worcestershire Sauce']",http://www.edamam.com/ontologies/edamam.owl#recipe_e80f138c3d87dfce66d4e8f49e6d41a7
tortilla chicken chili,http://www.mccormick.com/Recipes/Main-Dishes/Tortilla-Chicken-Chili,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/tortilla%20chicken%20chili.jpg,['High-Fiber'],"['Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",357.03406086875003,10.84977781856875,37.69427915853125,28.371615717181253,"['oil', 'boneless skinless chicken breast', 'Seasoning', 'diced tomatoes', 'kidney beans', 'corn', 'water', 'tortilla chips']",http://www.edamam.com/ontologies/edamam.owl#recipe_ca394ba125755554b869559dfafbe868
pasta pizza,http://www.food.com/recipe/pasta-pizza-285354,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/pasta%20pizza.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",776.6173459988606,39.5051518699074,71.0953186112545,35.30062001434292,"['pasta', 'butter', 'olive oil', 'scallions', 'garlic', 'salt', 'red pepper flakes', 'oregano', 'black pepper', 'black olives', 'mushroom', 'spaghetti sauce', 'mozzarella cheese']",http://www.edamam.com/ontologies/edamam.owl#recipe_ca49a757aa65a77554b91f56c456b6d1
chili chicken wings,https://www.epicurious.com/recipes/food/views/chili-chicken-wings-241548,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chili%20chicken%20wings.jpg,['Balanced'],"['Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",556.6829999997469,20.180029999999014,65.10868499994227,27.30335499999425,"['cider vinegar', 'sugar', 'ketchup', 'plum sauce', 'hoisin sauce', 'garlic', 'serrano chili', 'fresh ginger', 'salt', 'cornstarch', 'chicken wings', 'cilantro']",http://www.edamam.com/ontologies/edamam.owl#recipe_967527f54a04457eb97306c3259dc598
twice baked potatoes,https://recipeideashop.com/twice-baked-potatoes/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/twice%20baked%20potatoes.jpg,[],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",238.75715,10.544642999999999,32.647623499999995,4.9110855,"['baking potatoes', 'milk', 'butter', 'ground pepper', 'sea salt']",http://www.edamam.com/ontologies/edamam.owl#recipe_9cb6ee7ba026ce243bad95ee00068ff1
